Timestamp,real_rpm,rpm_set
16520000,103,100
16532000,107,100
16544000,100,100
16556000,99,100
16568000,96,100
16580000,100,100
16593000,106,100
16605000,104,100
16617000,96,100
16629000,100,100
16641000,95,100
16653000,98,100
16665000,97,100
16677000,93,100
16689000,93,100
16701000,90,100
16713000,96,100
16725000,97,100
16736000,102,100
16748000,102,100
16760000,100,100
16772000,101,100
16784000,102,100
16796000,98,100
16808000,110,100
16820000,101,100
16832000,105,100
16844000,99,100
16856000,108,100
16868000,97,100
16880000,103,100
16891000,105,100
16903000,96,100
16915000,103,100
16927000,95,100
16939000,102,100
16951000,101,100
16963000,94,100
16975000,95,100
16987000,93,100
16999000,95,100
17011000,93,100
17023000,98,100
17035000,98,100
17047000,100,100
17059000,111,100
17071000,107,100
17083000,106,100
17095000,96,100
17107000,102,100
17119000,104,100
17131000,105,100
17143000,99,100
17155000,101,100
17167000,98,100
17179000,100,100
17191000,108,100
17203000,105,100
17215000,96,100
17227000,102,100
17239000,94,100
17251000,96,100
17262000,97,100
17274000,92,100
17286000,92,100
17298000,91,100
17310000,96,100
17321000,97,100
17333000,108,100
17345000,103,100
17357000,101,100
17369000,107,100
17381000,99,100
17393000,112,100
17405000,106,100
17417000,102,100
17429000,106,100
17441000,99,100
17453000,108,100
17465000,98,100
17477000,102,100
17489000,96,100
17501000,97,100
17513000,105,100
17525000,97,100
17537000,104,100
17549000,98,100
17561000,92,100
17574000,95,100
17586000,93,100
17598000,95,100
17610000,94,100
17622000,99,100
17634000,92,100
17645000,100,100
17657000,105,100
17669000,110,100
17681000,105,100
17693000,97,100
17705000,100,100
17717000,105,100
17729000,104,100
17741000,98,100
17753000,105,100
17765000,97,100
17777000,104,100
17789000,103,100
17801000,104,100
17813000,108,100
17825000,93,100
17837000,102,100
17849000,95,100
17861000,93,100
17873000,94,100
17885000,93,100
17897000,91,100
17909000,91,100
17921000,102,100
17933000,110,100
17945000,101,100
17957000,103,100
17969000,107,100
17981000,99,100
17993000,119,100
18005000,101,100
18016000,103,100
18027000,100,100
18039000,98,100
18051000,106,100
18063000,98,100
18075000,102,100
18087000,96,100
18099000,99,100
18111000,99,100
18123000,98,100
18135000,102,100
18147000,94,100
18158000,92,100
18169000,97,100
18180000,93,100
18192000,97,100
18203000,96,100
18215000,94,100
18227000,102,100
18239000,99,100
18251000,109,100
18263000,108,100
18274000,106,100
18286000,100,100
18298000,99,100
18310000,105,100
18322000,105,100
18334000,101,100
18345000,101,100
18357000,98,100
18368000,100,100
18380000,102,100
18391000,97,100
18402000,110,100
18414000,95,100
18426000,98,100
18438000,100,100
18450000,92,100
18462000,97,100
18474000,95,100
18486000,92,100
18499000,91,100
18511000,97,100
18523000,100,100
18535000,100,100
18547000,101,100
18559000,91,100
18571000,102,100
18583000,97,100
18595000,111,100
18607000,101,100
18619000,101,100
18631000,99,100
18643000,101,100
18655000,101,100
18667000,100,100
18679000,107,100
18691000,98,100
18703000,101,100
18715000,104,100
18727000,99,100
18739000,95,100
18751000,97,100
18762000,91,100
18774000,92,100
18786000,95,100
18798000,100,100
18810000,93,100
18822000,102,100
18834000,110,100
18846000,104,100
18858000,121,100
18870000,105,100
18881000,104,100
18893000,99,100
18905000,102,100
18917000,106,100
18929000,101,100
18941000,98,100
18953000,97,100
18965000,101,100
18977000,103,100
18989000,104,100
19001000,94,100
19013000,101,100
19025000,100,100
19037000,93,100
19049000,96,100
19061000,97,100
19073000,94,100
19085000,94,100
19097000,90,100
19109000,97,100
19121000,101,100
19132000,102,100
19144000,104,100
19156000,93,100
19168000,102,100
19180000,97,100
19192000,108,100
19204000,103,100
19216000,97,100
19228000,99,100
19240000,103,100
19252000,104,100
19264000,101,100
19276000,107,100
19288000,96,100
19300000,99,100
19312000,104,100
19324000,99,100
19336000,100,100
19348000,97,100
19360000,92,100
19372000,93,100
19384000,96,100
19396000,99,100
19408000,93,100
19420000,102,100
19432000,107,100
19444000,104,100
19456000,117,100
19468000,104,100
19480000,100,100
19492000,100,100
19504000,103,100
19515000,106,100
19527000,100,100
19539000,97,100
19551000,98,100
19563000,100,100
19575000,103,100
19587000,105,100
19599000,95,100
19611000,100,100
19623000,97,100
19635000,93,100
19647000,97,100
19659000,93,100
19671000,92,100
19682000,92,100
19693000,90,100
19705000,97,100
19716000,103,100
19728000,100,100
19740000,102,100
19751000,93,100
19762000,97,100
19773000,103,100
19784000,119,100
19795000,102,100
19807000,104,100
19819000,102,100
19830000,98,100
19842000,108,100
19854000,99,100
19865000,102,100
19877000,102,100
19888000,97,100
19900000,104,100
19913000,98,100
19925000,104,100
19937000,95,100
19949000,95,100
19961000,97,100
19973000,92,100
19984000,96,100
19995000,93,100
20007000,99,100
20019000,96,100
20030000,100,100
20041000,110,100
20053000,108,100
20064000,104,100
20076000,101,100
20087000,98,100
20099000,103,100
20111000,105,100
20122000,101,100
20133000,102,100
20145000,97,100
20157000,99,100
20168000,112,100
20180000,96,100
20192000,109,100
20204000,95,100
20216000,100,100
20227000,100,100
20239000,92,100
20251000,98,100
20263000,95,100
20275000,93,100
20287000,90,100
20299000,93,100
20311000,105,100
20323000,101,100
20335000,103,100
20347000,92,100
20359000,98,100
20371000,102,100
20382000,102,100
20393000,102,100
20405000,100,100
20417000,101,100
20429000,98,100
20440000,104,100
20452000,100,100
20464000,98,100
20475000,97,100
20486000,98,100
20499000,99,100
20511000,103,100
20523000,99,100
20534000,96,100
20545000,94,100
20557000,97,100
20569000,92,100
20581000,95,100
20593000,94,100
20605000,98,100
20617000,93,100
20629000,103,100
20641000,106,100
20653000,112,100
20665000,104,100
20677000,100,100
20689000,102,100
20701000,103,100
20713000,104,100
20725000,99,100
20737000,102,100
20749000,98,100
20761000,100,100
20773000,107,100
20785000,102,100
20797000,108,100
20809000,94,100
20820000,95,100
20832000,97,100
20844000,95,100
20856000,92,100
20868000,93,100
20880000,90,100
20892000,95,100
20904000,98,100
20916000,110,100
20928000,101,100
20940000,101,100
20952000,106,100
20964000,99,100
20976000,118,100
20988000,101,100
21000000,103,100
21012000,102,100
21024000,98,100
21036000,106,100
21048000,101,100
21060000,101,100
21072000,96,100
21084000,99,100
21096000,99,100
21108000,101,100
21120000,102,100
21132000,95,100
21144000,96,100
21156000,96,100
21168000,92,100
21180000,95,100
21191000,94,100
21203000,97,100
21215000,94,100
21227000,106,100
21239000,104,100
21251000,113,100
21263000,103,100
21275000,107,100
21287000,99,100
21299000,111,100
21311000,100,100
21323000,100,100
21335000,104,100
21347000,98,100
21359000,111,100
21371000,97,100
21383000,109,100
21395000,100,100
21407000,95,100
21419000,103,100
21431000,92,100
21443000,96,100
21455000,94,100
21467000,93,100
21479000,89,100
21491000,91,100
21503000,104,100
21515000,101,100
21527000,100,100
21539000,102,100
21551000,99,100
21562000,103,100
21574000,113,100
21586000,101,100
21598000,100,100
21610000,100,100
21622000,100,100
21634000,105,100
21646000,102,100
21658000,99,100
21670000,99,100
21682000,99,100
21694000,100,100
21706000,102,100
21718000,94,100
21730000,95,100
21742000,96,100
21754000,95,100
21766000,93,100
21778000,97,100
21790000,96,100
21802000,97,100
21814000,103,100
21826000,104,100
21838000,112,100
21850000,107,100
21862000,103,100
21874000,105,100
21886000,98,100
21898000,111,100
21910000,99,100
21922000,101,100
21933000,99,100
21945000,99,100
21957000,110,100
21969000,97,100
21981000,109,100
21993000,96,100
22005000,99,100
22017000,98,100
22029000,92,100
22041000,97,100
22053000,95,100
22065000,94,100
22077000,90,100
22089000,93,100
22101000,103,100
22113000,101,100
22125000,103,100
22137000,92,100
22149000,99,100
22161000,101,100
22173000,105,100
22185000,104,100
22197000,96,100
22209000,102,100
22221000,101,100
22233000,105,100
