Timestamp;real_rpm;rpm_set
10465000;162;150
10477000;158;150
10489000;150;150
10501000;147;150
10513000;141;150
10525000;141;150
10537000;138;150
10549000;139;150
10561000;153;150
10573000;153;150
10585000;144;150
10597000;151;150
10609000;163;150
10621000;154;150
10633000;153;150
10645000;159;150
10657000;152;150
10670000;149;150
10682000;149;150
10694000;146;150
10706000;146;150
10718000;141;150
10730000;140;150
10741000;141;150
10753000;141;150
10764000;145;150
10776000;156;150
10788000;167;150
10800000;157;150
10812000;150;150
10824000;163;150
10836000;152;150
10848000;151;150
10860000;151;150
10872000;151;150
10884000;149;150
10896000;147;150
10908000;143;150
10920000;142;150
10932000;139;150
10944000;136;150
10956000;146;150
10968000;156;150
10980000;152;150
10992000;150;150
11004000;154;150
11016000;154;150
11028000;153;150
11040000;149;150
11052000;150;150
11064000;151;150
11076000;145;150
11088000;151;150
11100000;154;150
11111000;146;150
11123000;143;150
11135000;139;150
11147000;143;150
11159000;146;150
11171000;153;150
11183000;171;150
11195000;159;150
11207000;153;150
11219000;156;150
11231000;152;150
11243000;152;150
11255000;151;150
11267000;157;150
11279000;158;150
11291000;147;150
11303000;145;150
11315000;144;150
11327000;143;150
11339000;135;150
11351000;141;150
11363000;158;150
11375000;152;150
11387000;154;150
11399000;153;150
11411000;155;150
11423000;149;150
11435000;149;150
11447000;156;150
11459000;151;150
11471000;147;150
11483000;153;150
11494000;151;150
11506000;145;150
11518000;141;150
11530000;138;150
11542000;146;150
11554000;144;150
11566000;150;150
11578000;159;150
11590000;164;150
11602000;149;150
11614000;151;150
11626000;159;150
11638000;151;150
11650000;148;150
11662000;162;150
11674000;156;150
11686000;149;150
11698000;148;150
11710000;140;150
11722000;139;150
11734000;138;150
11746000;140;150
11758000;153;150
11770000;153;150
11782000;143;150
11794000;152;150
11806000;160;150
11818000;153;150
11830000;153;150
11842000;158;150
11854000;152;150
11865000;146;150
11878000;155;150
11890000;151;150
11902000;150;150
11914000;140;150
11926000;138;150
11938000;142;150
11950000;142;150
11962000;145;150
11974000;157;150
11985000;168;150
11997000;156;150
12008000;152;150
12020000;163;150
12032000;152;150
12044000;153;150
12056000;152;150
12068000;148;150
12080000;149;150
12091000;146;150
12103000;143;150
12115000;145;150
12127000;140;150
12139000;135;150
12150000;144;150
12162000;159;150
12174000;151;150
12186000;153;150
12198000;154;150
12210000;155;150
12222000;153;150
12233000;149;150
12245000;152;150
12257000;150;150
12269000;146;150
12281000;152;150
12293000;152;150
12305000;145;150
12317000;139;150
12329000;138;150
12341000;146;150
12353000;146;150
12364000;156;150
12376000;161;150
12388000;161;150
12400000;149;150
12412000;151;150
12424000;157;150
12435000;152;150
12447000;148;150
12458000;163;150
12470000;156;150
12482000;150;150
12494000;147;150
12506000;141;150
12518000;141;150
12530000;139;150
12542000;140;150
12554000;152;150
12566000;152;150
12578000;145;150
12590000;152;150
12602000;161;150
12614000;153;150
12625000;152;150
12637000;159;150
12649000;152;150
12661000;151;150
12673000;149;150
12685000;150;150
12697000;146;150
12709000;141;150
12720000;141;150
12732000;142;150
12743000;142;150
12754000;145;150
12766000;154;150
12777000;172;150
12789000;158;150
12800000;154;150
12812000;154;150
12823000;153;150
12835000;149;150
12847000;148;150
12859000;158;150
12870000;158;150
12881000;147;150
12894000;147;150
12906000;139;150
12918000;141;150
12930000;139;150
12941000;141;150
12953000;153;150
12965000;149;150
12976000;149;150
12987000;150;150
12998000;166;150
13009000;155;150
13020000;156;150
13031000;151;150
13042000;150;150
13054000;150;150
13065000;148;150
13077000;151;150
13088000;152;150
13099000;148;150
13111000;140;150
13122000;139;150
13134000;145;150
13146000;140;150
13157000;144;150
13168000;157;150
13179000;165;150
13190000;155;150
13201000;151;150
13212000;154;150
13223000;152;150
13235000;149;150
13246000;148;150
13258000;158;150
13270000;159;150
13281000;149;150
13292000;148;150
13304000;142;150
13316000;139;150
13328000;139;150
13340000;140;150
13352000;153;150
13364000;152;150
13376000;145;150
13387000;149;150
13398000;162;150
13410000;152;150
13422000;152;150
13433000;157;150
13445000;150;150
13457000;153;150
13469000;147;150
13481000;152;150
13492000;152;150
13504000;145;150
13516000;143;150
13528000;141;150
13539000;141;150
13552000;147;150
13563000;154;150
13574000;163;150
13586000;160;150
13598000;153;150
13610000;154;150
13621000;151;150
13633000;150;150
13645000;149;150
13657000;157;150
13669000;160;150
13680000;150;150
13691000;152;150
13703000;142;150
13715000;141;150
13727000;139;150
13738000;140;150
13749000;154;150
13760000;154;150
13770000;151;150
13782000;150;150
13794000;162;150
13806000;153;150
13818000;154;150
13830000;151;150
13842000;149;150
13853000;150;150
13864000;145;150
13875000;151;150
13887000;152;150
13898000;144;150
13911000;141;150
13923000;138;150
13935000;146;150
13946000;145;150
13957000;157;150
13968000;158;150
13979000;166;150
13990000;153;150
14002000;151;150
14014000;164;150
14026000;151;150
14037000;148;150
14048000;151;150
14059000;150;150
14071000;151;150
14082000;146;150
14093000;143;150
14104000;143;150
14115000;142;150
14126000;137;150
14137000;140;150
14149000;153;150
14160000;151;150
14172000;145;150
14183000;151;150
14195000;160;150
14207000;152;150
14219000;151;150
14230000;154;150
14241000;149;150
14252000;151;150
14263000;145;150
14274000;152;150
14285000;153;150
14297000;145;150
14309000;141;150
14320000;138;150
14332000;146;150
14344000;144;150
14355000;154;150
14367000;161;150
14379000;165;150
14391000;147;150
14403000;151;150
14415000;158;150
14426000;152;150
14438000;148;150
14450000;162;150
14461000;156;150
14473000;155;150
14485000;147;150
14496000;143;150
14506000;144;150
14517000;139;150
14528000;135;150
14540000;145;150
14551000;159;150
14563000;151;150
14575000;154;150
14586000;150;150
14597000;160;150
14609000;149;150
14620000;152;150
14631000;159;150
14642000;152;150
14654000;152;150
14666000;148;150
14678000;149;150
14690000;146;150
14701000;143;150
14713000;142;150
14724000;142;150
14736000;141;150
14748000;146;150
14759000;152;150
14771000;172;150
14783000;158;150
14795000;154;150
14807000;157;150
14819000;152;150
14831000;153;150
14843000;151;150
14855000;155;150
14867000;150;150
14879000;145;150
14890000;144;150
14902000;144;150
14913000;140;150
14924000;137;150
14936000;139;150
14948000;153;150
14960000;152;150
14972000;141;150
14983000;151;150
14994000;161;150
15006000;153;150
15018000;153;150
15029000;159;150
15041000;151;150
15053000;148;150
15064000;147;150
15076000;152;150
15087000;147;150
15098000;146;150
15110000;143;150
15121000;140;150
15133000;141;150
15145000;146;150
15157000;152;150
15168000;162;150
15180000;158;150
15192000;154;150
15204000;155;150
15216000;155;150
15227000;150;150
15238000;148;150
15249000;158;150
15261000;157;150
15271000;153;150
15282000;149;150
15293000;144;150
15304000;144;150
15316000;140;150
15327000;137;150
15339000;146;150
15350000;155;150
15362000;152;150
15374000;153;150
15386000;152;150
15398000;156;150
15410000;149;150
15422000;149;150
15434000;153;150
15445000;150;150
15456000;147;150
15467000;155;150
15478000;150;150
15490000;151;150
15502000;141;150
15513000;139;150
15525000;142;150
